email,lead_id,lead_captured_date,lead_type,contact_type,business_type
josé.rocha@email.com.br,14697,2019-11-07 16:20:49,Direto,Comprador,Cliente Direto
fernanda.sousa@email.com.br,14839,2019-11-09 7:00:02,Direto,Comprador,Cliente Direto
guilherme.costa@email.com.br,14963,2019-11-10 16:09:21,Direto,Comprador,Cliente Direto
miguel.goncalves@email.com.br,15176,2019-11-11 22:50:52,Direto,Comprador,Cliente Direto
bruna.azevedo@email.com.br,15277,2019-11-12 14:11:10,Indireto,Corretor,Imobiliária Pequena
luan.souza@email.com.br,1528,2019-02-27 9:45:06,Indireto,Corretor,Imobiliária Pequena
vitória.rocha@email.com.br,15433,2019-11-13 11:25:10,Direto,Comprador,Cliente Direto
kai.sousa@email.com.br,16946,2019-11-23 16:09:37,Direto,Comprador,Cliente Direto
carolina.barros@email.com.br,17128,2019-11-25 14:27:28,Direto,Comprador,Cliente Direto
gustavo.pereira@email.com.br,17584,2019-11-27 13:59:35,Indireto,Corretor,Imobiliária Grande
leonardo.ferreira@email.com.br,17660,2019-11-27 19:49:46,Direto,Comprador,Cliente Direto
thaís.correia@email.com.br,17715,2019-11-28 0:27:02,Direto,Comprador,Cliente Direto
rafaela.martins@email.com.br,17718,2019-11-28 0:50:32,Direto,Comprador,Cliente Direto
gabrielly.cardoso@email.com.br,17886,2019-11-28 23:07:49,Direto,Comprador,Cliente Direto
carlos.santos@email.com.br,17947,2019-11-29 12:40:04,Direto,Comprador,Cliente Direto
fábio.cavalcanti@email.com.br,18564,2019-12-04 7:40:14,Direto,Comprador,Cliente Direto
ana.pinto@email.com.br,18637,2019-12-04 16:36:02,Indireto,Corretor,Imobiliária Pequena
clara.santos@email.com.br,18714,2019-12-05 8:07:10,Direto,Comprador,Cliente Direto
vitória.gomes@email.com.br,1903,2019-04-09 22:22:34,Direto,Comprador,Cliente Direto
leila.pinto@email.com.br,19239,2019-12-07 16:18:34,Direto,Comprador,Cliente Direto
emily.cardoso@email.com.br,20143,2019-12-11 15:09:19,Indireto,Corretor,Imobiliária Pequena
otávio.barbosa@email.com.br,20244,2019-12-11 22:04:40,Direto,Comprador,Cliente Direto
maria.rodrigues@email.com.br,20280,2019-12-12 0:20:32,Direto,Comprador,Cliente Direto
joao.cunha@email.com.br,21086,2019-12-16 0:04:12,Direto,Comprador,Cliente Direto
luana.correia@email.com.br,2930,2019-05-04 0:09:49,Direto,Comprador,Cliente Direto
camila.alves@email.com.br,3652,2019-05-15 15:23:29,Indireto,Corretor,Imobiliária Pequena
sarah.barbosa@email.com.br,4236,2019-05-29 10:29:47,Indireto,Corretor,Imobiliária Pequena
rafaela.oliveira@email.com.br,4249,2019-05-29 11:42:02,Direto,Comprador,Cliente Direto
vitor.rocha@email.com.br,447,2018-11-05 13:20:39,Direto,Comprador,Cliente Direto
yasmin.lima@email.com.br,4665,2019-06-05 16:23:53,Indireto,Corretor,Imobiliária Grande
davi.silva@email.com.br,4988,2019-06-12 12:54:51,Direto,Comprador,Cliente Direto
nicole.correia@email.com.br,5297,2019-06-19 15:07:26,Direto,Comprador,Cliente Direto
bruno.castro@email.com.br,5408,2019-06-24 15:10:03,Direto,Comprador,Cliente Direto
nicole.lima@email.com.br,591,2018-11-26 17:25:15,Direto,Comprador,Cliente Direto
leonor.martins@email.com.br,6106,2019-07-10 11:22:14,Direto,Comprador,Cliente Direto
estevan.silva@email.com.br,6143,2019-07-10 16:07:59,Direto,Comprador,Cliente Direto
anna.melo@email.com.br,6252,2019-07-11 16:45:24,Indireto,Corretor,Corretor Autônomo
isabela.barros@email.com.br,6380,2019-07-15 8:28:15,Direto,Comprador,Cliente Direto
arthur.melo@email.com.br,6732,2019-07-19 9:48:15,Direto,Comprador,Cliente Direto
sophia.pereira@email.com.br,6820,2019-07-22 8:50:19,Direto,Comprador,Cliente Direto
aline.souza@email.com.br,7054,2019-07-25 11:27:03,Direto,Comprador,Cliente Direto
larissa.oliveira@email.com.br,7616,2019-08-12 15:39:52,Indireto,Corretor,Imobiliária Grande
letícia.sousa@email.com.br,8153,2019-08-25 13:54:37,Direto,Comprador,Cliente Direto
julieta.costa@email.com.br,9835,2019-09-19 21:05:45,Indireto,Corretor,Corretor Autônomo
gustavo.melo@email.com.br,9858,2019-09-20 11:31:26,Direto,Comprador,Cliente Direto
julia.martins@email.com.br,00Q4P00000wkqWZUAY,2019-12-17 16:20:00,Indireto,Corretor,Corretor Autônomo
raissa.barbosa@email.com.br,00Q4P00000wkwWMUAY,2019-12-24 11:15:07,Direto,Comprador,Cliente Direto
ágatha.oliveira@email.com.br,00Q4P00000wkywBUAQ,2019-12-30 11:07:11,Indireto,Corretor,Outros
raissa.correia@email.com.br,00Q4P00000wkzjhUAA,2019-12-31 13:51:15,Direto,Comprador,Cliente Direto
davi.correia@email.com.br,00Q4P00000wl3WVUAY,2020-01-06 10:15:56,Direto,Comprador,Cliente Direto
luís.pereira@email.com.br,00Q4P00000wl68WUAQ,2020-01-07 12:58:02,Direto,Comprador,Cliente Direto
miguel.correia@email.com.br,00Q4P00000wl6pHUAQ,2020-01-07 17:42:02,Direto,Comprador,Cliente Direto
camila.cavalcanti@email.com.br,00Q4P00000wl77zUAA,2020-01-07 23:14:50,Direto,Comprador,Cliente Direto
felipe.correia@email.com.br,00Q4P00000wlGO3UAM,2020-01-08 21:26:12,Direto,Comprador,Cliente Direto
carolina.lima@email.com.br,00Q4P00000wlIrYUAU,2020-01-10 15:32:56,Direto,Comprador,Cliente Direto
sarah.cunha@email.com.br,00Q4P00000wlP64UAE,2020-01-11 18:51:11,Direto,Comprador,Cliente Direto
ryan.almeida@email.com.br,00Q4P00000wlPpdUAE,2020-01-13 9:17:39,Direto,Comprador,Cliente Direto
beatrice.lima@email.com.br,00Q4P00000wlSCQUA2,2020-01-14 17:22:11,Indireto,Corretor,Corretor Autônomo
laura.almeida@email.com.br,00Q4P00000wlSbBUAU,2020-01-14 23:40:30,Direto,Comprador,Cliente Direto
carla.pereira@email.com.br,00Q4P00000wlSePUAU,2020-01-15 1:49:18,Direto,Comprador,Cliente Direto
josé.oliveira@email.com.br,00Q4P00000wlT1NUAU,2020-01-15 11:50:28,Direto,Comprador,Cliente Direto
erick.souza@email.com.br,00Q4P00000wlTyyUAE,2020-01-15 16:47:58,Indireto,Corretor,Corretor Autônomo
júlia.araujo@email.com.br,00Q4P00000wlV9WUAU,2020-01-16 12:05:49,Direto,Comprador,Cliente Direto
nicolash.santos@email.com.br,00Q4P00000wlVTrUAM,2020-01-16 14:52:13,Indireto,Corretor,Corretor Autônomo
paulo.martins@email.com.br,00Q4P00000wlY0gUAE,2020-01-17 19:03:22,Direto,Comprador,Cliente Direto
samuel.cunha@email.com.br,00Q4P00000wleIIUAY,2020-01-20 19:57:07,Direto,Comprador,Cliente Direto
vinícius.ribeiro@email.com.br,00Q4P00000wlhZ0UAI,2020-01-21 17:40:38,Indireto,Corretor,Corretor Autônomo
kauan.azevedo@email.com.br,00Q4P00000wlhpSUAQ,2020-01-21 19:52:58,Direto,Comprador,Cliente Direto
isabella.silva@email.com.br,00Q4P00000wlkt5UAA,2020-01-23 0:53:50,Direto,Comprador,Cliente Direto
leila.martins@email.com.br,00Q4P00000wllWCUAY,2020-01-23 12:02:06,Direto,Comprador,Cliente Direto
amanda.rocha@email.com.br,00Q4P00000wlnzGUAQ,2020-01-24 16:14:40,Indireto,Corretor,Corretor Autônomo
luiza.rocha@email.com.br,00Q4P00000wltW1UAI,2020-01-27 19:03:22,Indireto,Corretor,Corretor Autônomo
thaís.oliveira@email.com.br,00Q4P00000wltvQUAQ,2020-01-28 0:04:22,Direto,Comprador,Cliente Direto
brenda.rodrigues@email.com.br,00Q4P00000wlv5fUAA,2020-01-28 16:36:50,Direto,Comprador,Cliente Direto
alice.ribeiro@email.com.br,00Q4P00000wlwt7UAA,2020-01-29 14:15:58,Direto,Comprador,Cliente Direto
matilde.rocha@email.com.br,00Q4P00000wlx11UAA,2020-01-29 15:00:24,Direto,Comprador,Cliente Direto
raissa.almeida@email.com.br,00Q4P000010MMP1UAO,2020-01-30 10:55:40,Indireto,Corretor,Corretor Autônomo
alice.silva@email.com.br,00Q4P000010MQHnUAO,2020-01-31 22:10:16,Direto,Comprador,Cliente Direto
joão.fernandes@email.com.br,00Q4P000010MQj3UAG,2020-02-01 14:38:21,Direto,Comprador,Cliente Direto
alice.correia@email.com.br,00Q4P000010MQnFUAW,2020-02-01 16:11:45,Direto,Comprador,Cliente Direto
thiago.barbosa@email.com.br,00Q4P000010MRSXUA4,2020-02-02 14:46:57,Direto,Comprador,Cliente Direto
vitór.pereira@email.com.br,00Q4P000010MTEBUA4,2020-02-03 14:52:26,Direto,Comprador,Cliente Direto
evelyn.almeida@email.com.br,00Q4P000010MW54UAG,2020-02-05 9:44:45,Indireto,Corretor,Corretor Autônomo
andré.cunha@email.com.br,00Q4P000010MWedUAG,2020-02-05 15:18:04,Direto,Comprador,Cliente Direto
alice.ribeiro@email.com.br,00Q4P000010MWg0UAG,2020-02-05 15:32:28,Direto,Comprador,Cliente Direto
kaua.araujo@email.com.br,00Q4P000010MXW1UAO,2020-02-06 9:14:53,Direto,Comprador,Cliente Direto
carolina.cavalcanti@email.com.br,00Q4P000010MehwUAC,2020-02-10 19:01:40,Direto,Comprador,Cliente Direto
luiza.cardoso@email.com.br,00Q4P000010MequUAC,2020-02-10 20:48:10,Direto,Comprador,Cliente Direto
julia.pereira@email.com.br,00Q4P000010Mi3lUAC,2020-02-12 17:08:06,Direto,Comprador,Cliente Direto
lara.carvalho@email.com.br,00Q4P000010MirTUAS,2020-02-13 4:46:21,Direto,Comprador,Cliente Direto
ágatha.correia@email.com.br,00Q4P000010MkpYUAS,2020-02-13 15:04:44,Direto,Comprador,Cliente Direto
beatrice.azevedo@email.com.br,00Q4P000010MmEmUAK,2020-02-14 11:24:04,Direto,Comprador,Cliente Direto
raissa.santos@email.com.br,00Q4P000010MoPzUAK,2020-02-15 9:37:08,Direto,Comprador,Cliente Direto
giovanna.alves@email.com.br,00Q4P000010MoUfUAK,2020-02-15 11:25:04,Direto,Comprador,Cliente Direto
leonor.ferreira@email.com.br,00Q4P000010MpEOUA0,2020-02-16 17:17:55,Direto,Comprador,Cliente Direto
manuela.barbosa@email.com.br,00Q4P000010MpP2UAK,2020-02-16 21:14:13,Direto,Comprador,Cliente Direto
yasmin.rodrigues@email.com.br,00Q4P000010MpPlUAK,2020-02-16 21:31:50,Direto,Comprador,Cliente Direto
marisa.melo@email.com.br,00Q4P000010MrlNUAS,2020-02-17 17:23:04,Direto,Comprador,Cliente Direto
gabrielly.almeida@email.com.br,00Q4P000010MsDMUA0,2020-02-17 21:53:52,Direto,Comprador,Cliente Direto
otávio.souza@email.com.br,00Q4P000010MsL6UAK,2020-02-17 23:58:36,Direto,Comprador,Cliente Direto
isabella.costa@email.com.br,00Q4P000010Msw2UAC,2020-02-18 12:24:05,Direto,Comprador,Cliente Direto
maria.azevedo@email.com.br,00Q4P000010MzETUA0,2020-02-20 16:51:36,Direto,Comprador,Cliente Direto
eduardo.goncalves@email.com.br,00Q4P000010N00zUAC,2020-02-21 0:07:31,Direto,Comprador,Cliente Direto
larissa.oliveira@email.com.br,00Q4P000010N03FUAS,2020-02-21 2:58:16,Direto,Comprador,Cliente Direto
emilly.azevedo@email.com.br,00Q4P000010N1eFUAS,2020-02-22 9:36:15,Direto,Comprador,Cliente Direto
brenda.oliveira@email.com.br,00Q4P000010NDP5UAO,2020-02-28 8:07:50,Direto,Comprador,Cliente Direto
rebeca.castro@email.com.br,00Q4P000010NDcnUAG,2020-02-28 10:13:41,Direto,Comprador,Cliente Direto
ágatha.goncalves@email.com.br,00Q4P000010NDdlUAG,2020-02-28 10:14:20,Direto,Comprador,Cliente Direto
marina.azevedo@email.com.br,00Q4P000010NEhKUAW,2020-02-28 19:04:46,Indireto,Corretor,Imobiliária Pequena
ágatha.sousa@email.com.br,00Q4P000010NINBUA4,2020-03-02 16:02:46,Direto,Comprador,Cliente Direto
tânia.almeida@email.com.br,00Q4P000010NIRrUAO,2020-03-02 16:31:22,Direto,Comprador,Cliente Direto
melissa.almeida@email.com.br,00Q4P000010NJcRUAW,2020-03-02 23:30:26,Direto,Comprador,Cliente Direto
vitória.dias@email.com.br,00Q4P000010NK5EUAW,2020-03-03 10:45:37,Direto,Comprador,Cliente Direto
luis.gomes@email.com.br,00Q4P000010NQpPUAW,2020-03-06 13:41:43,Direto,Comprador,Cliente Direto
gabriela.melo@email.com.br,00Q4P000010NTI4UAO,2020-03-08 19:21:39,Direto,Comprador,Cliente Direto
melissa.rodrigues@email.com.br,00Q4P000010NWKSUA4,2020-03-09 20:29:29,Direto,Comprador,Cliente Direto
camila.almeida@email.com.br,00Q4P000010NWX7UAO,2020-03-09 23:54:52,Direto,Comprador,Cliente Direto
igor.alves@email.com.br,00Q4P000010NWXvUAO,2020-03-10 0:32:42,Direto,Comprador,Cliente Direto
clara.costa@email.com.br,00Q4P000010NXRtUAO,2020-03-10 12:05:32,Indireto,Corretor,Corretor Autônomo
maria.pinto@email.com.br,00Q4P000010NbCtUAK,2020-03-12 0:18:43,Direto,Comprador,Cliente Direto
lucas.gomes@email.com.br,00Q4P000010NcSZUA0,2020-03-12 17:55:35,Direto,Comprador,Cliente Direto
diogo.fernandes@email.com.br,00Q4P000010NcpwUAC,2020-03-13 5:33:58,Direto,Comprador,Cliente Direto
nicolas.ribeiro@email.com.br,00Q4P000010Nd7HUAS,2020-03-13 11:09:17,Indireto,Corretor,Corretor Autônomo
rafaela.dias@email.com.br,00Q4P000010Ne2OUAS,2020-03-13 16:19:10,Direto,Comprador,Cliente Direto
carolina.castro@email.com.br,00Q4P000010Nfg5UAC,2020-03-15 11:22:55,Direto,Comprador,Cliente Direto
julieta.fernandes@email.com.br,00Q4P000010NgXvUAK,2020-03-16 11:15:12,Direto,Comprador,Cliente Direto
beatriz.souza@email.com.br,00Q4P000010NkFPUA0,2020-03-17 15:35:29,Indireto,Corretor,Imobiliária Pequena
vitor.lima@email.com.br,00Q4P000010NmueUAC,2020-03-18 21:20:35,Direto,Comprador,Cliente Direto
leonor.melo@email.com.br,00Q4P000010Np5HUAS,2020-03-19 21:41:56,Direto,Comprador,Cliente Direto
guilherme.cardoso@email.com.br,00Q4P000010NtqMUAS,2020-03-23 21:26:49,Direto,Comprador,Cliente Direto
carla.rodrigues@email.com.br,00Q4P000010NyMkUAK,2020-03-25 14:21:10,Direto,Comprador,Cliente Direto
lara.barros@email.com.br,00Q4P000010O1MUUA0,2020-03-25 23:06:01,Indireto,Corretor,Corretor Autônomo
gabrielle.rodrigues@email.com.br,00Q4P000010O3iFUAS,2020-03-28 13:49:41,Direto,Comprador,Cliente Direto
gabrielly.costa@email.com.br,00Q4P000010O6AKUA0,2020-03-30 1:19:30,Direto,Comprador,Cliente Direto
marisa.oliveira@email.com.br,00Q4P000010O83tUAC,2020-03-30 18:00:39,Direto,Comprador,Cliente Direto
yasmin.almeida@email.com.br,00Q4P000010O8x8UAC,2020-03-31 14:59:51,Direto,Comprador,Cliente Direto
tânia.barbosa@email.com.br,00Q4P000010OCnWUAW,2020-04-03 12:19:20,Indireto,Corretor,Imobiliária Pequena
laura.oliveira@email.com.br,00Q4P000010ODZGUA4,2020-04-03 16:28:05,Direto,Comprador,Cliente Direto
murilo.sousa@email.com.br,00Q4P000010ONKzUAO,2020-04-05 11:10:38,Direto,Comprador,Cliente Direto
aline.azevedo@email.com.br,00Q4P000010ORWsUAO,2020-04-06 20:15:38,Direto,Comprador,Cliente Direto
bruna.rodrigues@email.com.br,00Q4P000010OT2wUAG,2020-04-07 16:59:56,Direto,Comprador,Cliente Direto
giovanna.cunha@email.com.br,00Q4P000010OV8CUAW,2020-04-08 22:49:57,Direto,Comprador,Cliente Direto
giovanna.santos@email.com.br,00Q4P000010OVAwUAO,2020-04-08 23:41:23,Direto,Comprador,Cliente Direto
daniel.sousa@email.com.br,00Q4P000010OZdKUAW,2020-04-11 23:12:02,Direto,Comprador,Cliente Direto
matilde.pinto@email.com.br,00Q4P000010OaOzUAK,2020-04-12 21:31:29,Direto,Comprador,Cliente Direto
lara.lima@email.com.br,00Q4P000010OfjIUAS,2020-04-14 15:34:10,Indireto,Corretor,Imobiliária Pequena
leonor.cavalcanti@email.com.br,00Q4P000010Og2eUAC,2020-04-14 17:04:33,Direto,Comprador,Cliente Direto
larissa.barbosa@email.com.br,00Q4P000010OhRiUAK,2020-04-15 11:25:32,Direto,Comprador,Cliente Direto
isabella.souza@email.com.br,00Q4P000010OkbRUAS,2020-04-15 22:40:07,Direto,Comprador,Cliente Direto
leonardo.carvalho@email.com.br,00Q4P000010OppwUAC,2020-04-17 20:24:34,Direto,Comprador,Cliente Direto
andré.almeida@email.com.br,00Q4P000010OugmUAC,2020-04-20 17:00:44,Direto,Comprador,Cliente Direto
matheus.pinto@email.com.br,00Q4P000010OvpwUAC,2020-04-20 21:12:44,Direto,Comprador,Cliente Direto
douglas.castro@email.com.br,00Q4P000010P4MhUAK,2020-04-23 17:54:36,Direto,Comprador,Cliente Direto
breno.cavalcanti@email.com.br,00Q4P000010P4s8UAC,2020-04-23 21:07:49,Direto,Comprador,Cliente Direto
vitória.sousa@email.com.br,00Q4P000010P5pUUAS,2020-04-24 11:17:24,Direto,Comprador,Cliente Direto
isabela.pinto@email.com.br,00Q4P000010PAgPUAW,2020-04-26 21:33:04,Direto,Comprador,Cliente Direto
yasmin.dias@email.com.br,10282,2019-09-25 17:05:41,Indireto,Corretor,Corretor Autônomo
sarah.pinto@email.com.br,10461,2019-09-27 13:38:26,Direto,Comprador,Cliente Direto
emilly.silva@email.com.br,10942,2019-10-03 9:57:50,Indireto,Corretor,Corretor Autônomo
livia.castro@email.com.br,10971,2019-10-03 14:14:55,Indireto,Corretor,Permuta Imobiliária
tomás.silva@email.com.br,11678,2019-10-11 8:37:21,Direto,Comprador,Cliente Direto
gabrielle.barros@email.com.br,11736,2019-10-11 14:18:20,Indireto,Corretor,Permuta Imobiliária
emilly.cunha@email.com.br,11801,2019-10-11 19:17:44,Direto,Comprador,Cliente Direto
bruna.castro@email.com.br,13072,2019-10-24 15:22:35,Indireto,Corretor,Permuta Imobiliária
júlia.azevedo@email.com.br,13097,2019-10-24 20:09:01,Direto,Comprador,Cliente Direto
otávio.goncalves@email.com.br,13402,2019-10-29 6:00:58,Direto,Comprador,Cliente Direto
aline.lima@email.com.br,1341,2019-02-12 17:22:29,Indireto,Corretor,Imobiliária Grande
camila.santos@email.com.br,13445,2019-10-29 10:29:23,Direto,Comprador,Cliente Direto
gabrielly.almeida@email.com.br,13706,2019-10-30 18:05:48,Indireto,Corretor,MGM
marcos.lima@email.com.br,13778,2019-10-31 7:34:52,Direto,Comprador,Cliente Direto
vitór.dias@email.com.br,13845,2019-10-31 17:42:57,Direto,Comprador,Cliente Direto
giovana.araujo@email.com.br,13930,2019-11-01 11:19:01,Direto,Comprador,Cliente Direto
evelyn.barros@email.com.br,14197,2019-11-03 19:08:30,Direto,Comprador,Cliente Direto
antônio.ferreira@email.com.br,14265,2019-11-04 11:55:50,Indireto,Corretor,Corretor Autônomo
rodrigo.cavalcanti@email.com.br,14635,2019-11-07 6:59:12,Direto,Comprador,Cliente Direto
luis.dias@email.com.br,14665,2019-11-07 12:26:30,Direto,Comprador,Cliente Direto
diego.souza@email.com.br,14771,2019-11-08 12:24:17,Direto,Comprador,Cliente Direto
murilo.goncalves@email.com.br,14786,2019-11-08 15:24:31,Indireto,Corretor,Corretor Autônomo
matheus.oliveira@email.com.br,15217,2019-11-12 8:20:55,Direto,Comprador,Cliente Direto
yasmin.cunha@email.com.br,15281,2019-11-12 14:22:39,Direto,Comprador,Cliente Direto
daniel.costa@email.com.br,15628,2019-11-14 18:32:16,Direto,Comprador,Cliente Direto
beatriz.santos@email.com.br,16020,2019-11-18 10:37:11,Direto,Comprador,Cliente Direto
manuela.goncalves@email.com.br,16037,2019-11-18 11:57:57,Indireto,Corretor,Corretor Autônomo
renan.souza@email.com.br,16447,2019-11-20 7:10:45,Direto,Comprador,Cliente Direto
luiz.santos@email.com.br,1712,2019-03-21 9:01:34,Direto,Comprador,Cliente Direto
luiza.silva@email.com.br,17437,2019-11-26 21:55:19,Direto,Comprador,Cliente Direto
emilly.gomes@email.com.br,17462,2019-11-27 0:30:50,Direto,Comprador,Cliente Direto
amanda.pereira@email.com.br,18136,2019-12-01 14:56:50,Direto,Comprador,Cliente Direto
manuela.rocha@email.com.br,18165,2019-12-01 21:27:25,Direto,Comprador,Cliente Direto
julia.almeida@email.com.br,18544,2019-12-03 23:40:03,Direto,Comprador,Cliente Direto
isabelle.fernandes@email.com.br,18576,2019-12-04 9:22:51,Direto,Comprador,Cliente Direto
sofia.barros@email.com.br,18696,2019-12-04 23:23:36,Direto,Comprador,Cliente Direto
erick.barros@email.com.br,18792,2019-12-05 16:06:26,Direto,Comprador,Cliente Direto
alice.oliveira@email.com.br,19351,2019-12-08 11:32:04,Direto,Comprador,Cliente Direto
vitória.goncalves@email.com.br,20002,2019-12-11 5:21:42,Direto,Comprador,Cliente Direto
amanda.oliveira@email.com.br,20016,2019-12-11 6:50:51,Direto,Comprador,Cliente Direto
andré.ferreira@email.com.br,20148,2019-12-11 15:37:56,Direto,Comprador,Cliente Direto
miguel.ribeiro@email.com.br,20647,2019-12-13 5:57:38,Direto,Comprador,Cliente Direto
renan.almeida@email.com.br,20907,2019-12-14 17:30:27,Direto,Comprador,B2B
carolina.souza@email.com.br,21137,2019-12-16 10:11:15,Direto,Comprador,Cliente Direto
thaís.costa@email.com.br,21164,2019-12-16 11:34:04,Direto,Comprador,Cliente Direto
bianca.martins@email.com.br,4069,2019-05-27 12:55:24,Direto,Comprador,Cliente Direto
bruna.cunha@email.com.br,4329,2019-05-30 11:54:28,Direto,Comprador,Cliente Direto
vitór.alves@email.com.br,4629,2019-06-04 18:40:06,Direto,Comprador,Cliente Direto
raissa.martins@email.com.br,4800,2019-06-08 23:44:41,Direto,Comprador,Cliente Direto
renan.almeida@email.com.br,5131,2019-06-17 10:23:43,Direto,Comprador,Cliente Direto
murilo.oliveira@email.com.br,5180,2019-06-18 8:34:21,Direto,Comprador,Cliente Direto
isabella.cunha@email.com.br,529,2018-11-14 20:30:59,Direto,Comprador,Cliente Direto
emily.pinto@email.com.br,5363,2019-06-21 20:30:17,Direto,Comprador,Cliente Direto
renan.rodrigues@email.com.br,5379,2019-06-24 9:09:28,Direto,Comprador,Cliente Direto
paulo.almeida@email.com.br,608,2018-11-27 15:33:20,Indireto,Corretor,Corretor Autônomo
evelyn.pereira@email.com.br,6265,2019-07-11 18:16:30,Direto,Comprador,Cliente Direto
eduarda.almeida@email.com.br,6524,2019-07-16 13:29:35,Indireto,Corretor,Permuta Imobiliária
maria.almeida@email.com.br,674,2018-12-04 9:54:26,Indireto,Corretor,Imobiliária Pequena
estevan.melo@email.com.br,7472,2019-08-07 16:37:05,Indireto,Corretor,Permuta Imobiliária
emily.ferreira@email.com.br,9379,2019-09-15 0:12:37,Direto,Comprador,Cliente Direto
rafael.barros@email.com.br,942,2018-12-26 14:03:56,Direto,Comprador,Cliente Direto
vitór.alves@email.com.br,00Q4P00000wkpEgUAI,2019-12-17 8:56:35,Indireto,Corretor,Corretor Autônomo
rodrigo.ribeiro@email.com.br,00Q4P00000wkr5bUAA,2019-12-18 8:42:02,Direto,Comprador,Cliente Direto
estevan.goncalves@email.com.br,00Q4P00000wks3CUAQ,2019-12-18 17:03:08,Direto,Comprador,Cliente Direto
gabrielle.lima@email.com.br,00Q4P00000wkt5rUAA,2019-12-19 14:02:49,Direto,Comprador,Cliente Direto
julia.castro@email.com.br,00Q4P00000wkvXsUAI,2019-12-22 8:58:56,Direto,Comprador,Cliente Direto
lara.lima@email.com.br,00Q4P00000wl27pUAA,2020-01-03 16:08:08,Direto,Comprador,Cliente Direto
pedro.carvalho@email.com.br,00Q4P00000wl2BhUAI,2020-01-03 16:38:29,Direto,Comprador,Cliente Direto
rafaela.santos@email.com.br,00Q4P00000wl2m8UAA,2020-01-04 14:57:50,Direto,Comprador,Cliente Direto
